Dates,Open,Hign,Low,Closing
20170515,3391.588,3406.581,3391.588,3399.194
20170516,3390.925,3428.853,3373.552,3428.649
20170517,3423.19,3433.97,3408.154,3409.966
20170518,3387.666,3409.932,3383.935,3398.113
20170519,3395.232,3405.945,3392.378,3403.849
20170522,3400.588,3424.178,3391.175,3411.239
20170523,3405.025,3434.766,3401.534,3424.194
20170524,3409.717,3424.167,3383.892,3424.167
20170525,3414.399,3490.418,3413.225,3485.658
20170526,3479.621,3498.315,3473.04,3480.434
20170531,3495.073,3515.081,3474.921,3492.885
20170601,3485.222,3499.814,3476.428,3497.738
20170602,3491.589,3498.119,3470.202,3486.507
20170605,3480.169,3484.124,3462.314,3468.754
20170606,3464.376,3492.882,3460.453,3492.882
20170607,3493.885,3537.095,3491.133,3533.872
20170608,3531.242,3562.272,3528.179,3560.979
20170609,3561.241,3590.887,3560.634,3576.17
20170612,3570.219,3603.69,3565.901,3574.389
20170613,3569.159,3584.409,3559.213,3582.267
20170614,3571.248,3571.248,3530.274,3535.299
20170615,3530.747,3542.28,3508.946,3528.793
20170616,3522.974,3536.14,3514.389,3518.761
20170619,3520.06,3554.91,3520.06,3553.665
20170620,3560.787,3563.696,3539.515,3546.494
20170621,3567.126,3587.986,3545.567,3587.955
20170622,3583.558,3635.527,3581.338,3590.343
20170623,3583.436,3623.235,3569.323,3622.883
20170626,3627.021,3671.943,3627.021,3668.092
20170627,3665.577,3676.533,3648.764,3674.715
20170628,3664.163,3672.189,3644.027,3646.167
20170629,3649.253,3669.135,3644.733,3668.828
20170630,3654.735,3669.758,3646.227,3666.798
20170703,3667.232,3667.596,3633.782,3650.846
20170704,3646.828,3646.845,3611.691,3619.984
20170705,3611.898,3660.729,3610.459,3659.68
20170706,3654.558,3666.774,3629.56,3660.097
20170707,3647.642,3657.113,3631.87,3655.929
20170710,3647.938,3667.845,3641.528,3653.687
20170711,3646.878,3701.209,3645.995,3670.809
20170712,3672.633,3691.581,3640.589,3658.824
20170713,3656.35,3690.483,3652.566,3686.921
20170714,3682.615,3703.094,3672.742,3703.094
20170717,3700.618,3716.47,3621.365,3663.557
20170718,3648.494,3667.541,3622.041,3667.181
20170719,3660.867,3731.047,3658.204,3729.747
20170720,3725.144,3750.194,3723.069,3747.884
20170721,3738.185,3751.695,3722.066,3728.598
20170724,3724.378,3755.19,3719.849,3743.469
20170725,3742.64,3752.156,3713.277,3719.559
20170726,3722.876,3738.532,3684.182,3705.388
20170727,3700.856,3716.689,3672.497,3712.195
20170728,3703.49,3725.538,3696.778,3721.891
20170731,3722.428,3746.521,3713.655,3737.873
20170801,3738.736,3770.404,3737.095,3770.383
20170802,3768.194,3784.351,3759.276,3760.852
20170803,3755.108,3766.345,3718.435,3727.826
20170804,3724.722,3738.731,3707.003,3707.58
20170807,3701.216,3730.777,3689.955,3726.795
20170808,3724.329,3737.334,3718.812,3732.213
20170809,3728.032,3738.999,3713.567,3731.044
20170810,3724.962,3746.861,3688.177,3715.921
20170811,3687.931,3700.494,3645.095,3647.35
20170814,3651.375,3698.366,3651.375,3694.683
20170815,3695.78,3719.293,3692.28,3706.057
20170816,3701.134,3707.144,3679.734,3701.421
20170817,3707.067,3722.624,3704.413,3721.277
20170818,3707.189,3733.491,3700.411,3724.675
20170821,3731.84,3744.263,3728.616,3740.994
20170822,3745.754,3758.292,3734.556,3752.298
20170823,3747.611,3772.457,3741.72,3756.088
20170824,3755.89,3765.708,3729.088,3734.646
20170825,3736.292,3795.969,3736.292,3795.754
20170828,3805.657,3866.942,3805.657,3842.712
20170829,3839.178,3847.93,3825.76,3834.538
20170830,3834.268,3854.706,3827.861,3834.3
20170831,3835.839,3840.199,3800.886,3822.093
20170901,3825.339,3843.618,3818.159,3830.538
20170904,3828.545,3847.091,3813.554,3845.616
20170905,3845.545,3865.294,3841.951,3857.046
20170906,3846.747,3858.248,3831.383,3849.45
20170907,3851.688,3858.162,3828.835,3829.871
20170908,3830.071,3843.019,3813.983,3825.99
20170911,3828.342,3850.741,3817.511,3825.645
20170912,3832.242,3849.389,3822.004,3837.934
20170913,3835.549,3847.784,3822.944,3842.606
20170914,3843.572,3854.493,3820.088,3829.955
20170915,3826.145,3843.297,3818.523,3831.296
20170918,3832.963,3862.359,3832.963,3843.143
20170919,3849.879,3857.303,3820.289,3832.116
20170920,3830.155,3850.943,3827.886,3842.435
20170921,3843.258,3860.798,3837.384,3837.818
20170922,3826.459,3842.252,3816.823,3837.73
20170925,3829.219,3835.389,3811.119,3817.791
20170926,3810.333,3821.693,3808.383,3820.782
20170927,3818.965,3832.566,3818.815,3821.2
20170928,3821.59,3827.331,3813.753,3822.539
20170929,3825.202,3852.224,3825.202,3836.501
20171009,3910.115,3918.839,3876.032,3882.208
20171010,3883.004,3900.742,3855.467,3889.864
20171011,3886.818,3913.07,3885.497,3902.687
20171012,3902.016,3917.443,3897.547,3912.954
20171013,3912.975,3927.174,3908.889,3921.002
20171016,3926.275,3947.424,3913.322,3913.446
20171017,3910.789,3924.614,3900.476,3913.069
20171018,3914.815,3944.411,3914.815,3944.163
20171019,3940.583,3944.035,3923.646,3931.249
20171020,3918.526,3928.961,3910.197,3926.852
20171023,3930.891,3936.273,3920.656,3930.798
20171024,3926.23,3959.495,3922.029,3959.395
20171025,3958.167,3978.089,3954.001,3976.949
20171026,3980.048,4013.599,3973.553,3993.575
20171027,3992.554,4024.465,3991.354,4021.968
20171030,4022.164,4033.339,3960.27,4009.722
20171031,3995.394,4009.283,3983.256,4006.718
20171101,4007.912,4032.458,3991.323,3996.622
20171102,3994.095,3999.226,3971.376,3997.134
20171103,3992.35,3999.337,3963.026,3992.698
20171106,3989.182,4021.638,3975.407,4020.89
20171107,4022.402,4064.218,4021.364,4054.247
20171108,4051.494,4089.146,4040.577,4048.006
20171109,4043.066,4076.61,4038.4,4075.9
20171110,4070.276,4116.714,4067.657,4111.911
20171113,4115.551,4137.645,4115.551,4128.073
20171114,4129.274,4133.546,4086.89,4099.351
20171115,4084.213,4102.807,4055.717,4073.67
20171116,4063.494,4107.617,4062.273,4105.012
20171117,4094.079,4122.376,4081.372,4120.851
20171120,4093.734,4144.514,4060.964,4143.833
20171121,4131.848,4220.264,4129.978,4217.702
20171122,4228.372,4260.64,4191.145,4227.567
20171123,4213.378,4214.19,4086.902,4102.397
20171124,4089.472,4116.594,4057.489,4104.203
20171127,4088.932,4088.932,4037.146,4049.948
20171128,4034.206,4056.475,4010.296,4055.823
20171129,4061.354,4069.242,4004.687,4053.753
20171130,4034.009,4052.797,3988.002,4006.099
20171201,4003.56,4027.106,3984.378,3998.137
20171204,3989.047,4032.986,3982.318,4018.857
20171205,4007.936,4045.933,4006.543,4040.17
20171206,4027.123,4031.753,3964.809,4015.821
20171207,4003.583,4017.947,3955.994,3971.057
20171208,3962.829,4014.139,3955.44,4003.379
20171211,4006.878,4069.5,4005.269,4069.5
20171212,4068.505,4070.15,4015.455,4016.016
20171213,4013.832,4052.688,4004.744,4050.093
20171214,4050.903,4057.624,4013.855,4026.152
20171215,4018.731,4020.267,3974.928,3980.856
20171218,3983.296,4008.069,3967.934,3985.291
20171219,3985.823,4035.63,3985.823,4035.329
20171220,4036.019,4044.849,4015.628,4030.49
20171221,4023.076,4080.781,4014.653,4067.849
20171222,4064.913,4076.803,4048.491,4054.598
20171225,4057.417,4086.934,4026.45,4041.54
20171226,4040.617,4056.855,4015.3,4053.622
20171227,4045.279,4047.737,3986.738,3991.207
20171228,3992.997,4036.698,3980.236,4018.897
20171229,4022.883,4043.14,4012.875,4030.855
20180102,4045.209,4087.779,4045.209,4087.401
20180103,4091.461,4140.054,4088.73,4111.392
20180104,4114.121,4137.642,4105.886,4128.812
20180105,4133.344,4151.282,4123.282,4138.751
20180108,4140.855,4166.318,4127.308,4160.159
20180109,4157.539,4191.284,4153.502,4189.298
20180110,4187.204,4211.055,4175.136,4207.813
20180111,4197.114,4211.799,4181.957,4205.586
20180112,4205.144,4227.392,4199.025,4225.001
20180115,4229.836,4262.931,4216.359,4225.239
20180116,4215.625,4260.212,4213.127,4258.473
20180117,4261.783,4283.345,4230.537,4248.116
20180118,4259.375,4292.637,4246.684,4271.417
20180119,4281.937,4316.571,4269.617,4285.395
20180122,4276.481,4338.483,4275.898,4336.597
20180123,4346.889,4383.572,4346.792,4382.613
20180124,4389.455,4397.82,4349.087,4389.885
20180125,4381.977,4392.196,4336.239,4365.079
20180126,4352.221,4403.337,4351.487,4381.3
20180129,4387.058,4395.905,4287.112,4302.018
20180130,4286.683,4308.511,4251.571,4256.102
20180131,4234.11,4287.858,4232.773,4275.899
20180201,4276.342,4287.389,4214.291,4245.898
20180202,4213.939,4271.765,4181.779,4271.233
20180205,4204.458,4274.146,4200.141,4274.146
20180206,4182.326,4211.523,4131.556,4148.886
20180207,4205.736,4212.568,4048.423,4050.497
20180208,4022.88,4071.665,3974.678,4012.047
20180209,3896.169,3911.292,3759.146,3840.653
20180212,3846.267,3907.843,3828.07,3890.105
20180213,3925.595,3986.981,3925.595,3935.632
20180214,3945.094,3971.404,3923.127,3966.961
20180222,4020.973,4058.788,4009.92,4052.733
20180223,4061.755,4085.201,4035.232,4071.089
20180226,4093.399,4128.743,4048.983,4118.419
20180227,4120.871,4120.871,4051.805,4058.981
20180228,4016.791,4051.712,3991.706,4023.642
20180301,3994.869,4061.033,3986.895,4049.086
20180302,4014.951,4044.418,4006.943,4016.461
20180305,4021.657,4042.835,3995.872,4018.097
20180306,4034.985,4067.552,3998.932,4066.565
20180307,4063.503,4089.696,4027.936,4036.654
20180308,4038.953,4078.226,4029.714,4077.6
20180309,4088.07,4110.674,4076.454,4108.865
20180312,4130.708,4139.526,4112.766,4127.666
20180313,4124.331,4130.283,4087.563,4091.253
20180314,4076.063,4089.094,4066.49,4073.345
20180315,4058.706,4098.989,4058.706,4096.163
20180316,4096.886,4110.045,4055.822,4056.423
20180319,4054.617,4074.518,4033.522,4074.248
20180320,4045.743,4080.193,4040.308,4077.704
20180321,4097.024,4110.116,4046.241,4061.05
20180322,4062.067,4072.377,4003.721,4020.349
20180323,3896.736,3928.511,3834.937,3904.936
20180326,3862.695,3883.901,3829.916,3879.893
20180327,3927.492,3936.778,3881.873,3913.269
20180328,3865.045,3907.281,3835.883,3842.715
20180329,3854.591,3913.958,3794.262,3894.05
20180330,3893.747,3915.347,3879.213,3898.498
20180402,3897.005,3937.018,3882.886,3886.919
20180403,3850.155,3878.15,3839.933,3862.48
20180404,3873.627,3898.613,3852.496,3854.863
20180409,3851.955,3870.674,3827.413,3852.929
20180410,3860.722,3927.425,3851.796,3927.173
20180411,3934.17,3958.707,3924.96,3938.343
20180412,3935.673,3937.784,3896.179,3898.635
20180413,3920.738,3929.952,3866.186,3871.144
20180416,3862.474,3869.156,3789.612,3808.863
20180417,3812.875,3822.626,3745.444,3748.641
20180418,3785.306,3789.659,3708.107,3766.282
20180419,3774.784,3824.032,3767.797,3811.843
20180420,3801.207,3815.444,3750.103,3760.854
20180423,3754.69,3787.395,3735.184,3766.326
20180424,3769.879,3854.429,3769.879,3843.489
20180425,3824.593,3838.692,3817.032,3828.702
20180426,3823.392,3828.713,3744.885,3755.494
20180427,3771.037,3776.975,3714.644,3756.876
20180502,3769.925,3787.302,3744.548,3763.646
20180503,3756.166,3797.527,3732.372,3793
20180504,3784.316,3801.524,3770.939,3774.598
20180507,3782.54,3834.587,3776.03,3834.188
20180508,3834.614,3892.073,3833.729,3878.677
20180509,3876.13,3878.938,3855.739,3871.615
20180510,3882.836,3894.49,3867.308,3893.057
20180511,3902.148,3903.338,3871.952,3872.838
20180514,3886.874,3919.3,3886.874,3909.293
20180515,3920.14,3924.343,3892.92,3924.097
20180516,3909.818,3923.343,3889.188,3892.844
20180517,3895.49,3899.514,3858.852,3864.051
20180518,3860.164,3903.064,3841.896,3903.064
20180521,3925.539,3937.461,3913.605,3921.242
20180522,3918.815,3918.815,3881.169,3906.208
20180523,3898.268,3898.268,3854.582,3854.582
20180524,3853.292,3859.103,3823.923,3827.217
20180525,3823.745,3841.124,3804.135,3816.498
20180528,3816.265,3846.552,3799.321,3833.26
20180529,3824.191,3841.779,3800.675,3804.009
20180530,3755.176,3767.887,3722.072,3723.372
20180531,3749.295,3804.792,3742.529,3802.376
20180601,3789.672,3802.537,3753.84,3770.589
20180604,3785.187,3813.407,3776.619,3807.578
20180605,3811.285,3845.565,3800.926,3845.316
20180606,3839.683,3848.329,3830.896,3837.351
20180607,3846.937,3859.848,3827.687,3831.013
20180608,3819.448,3819.461,3759.272,3779.616
20180611,3770.208,3792.548,3756.515,3779.982
20180612,3783.186,3830.471,3765.264,3825.953
20180613,3814.617,3817.453,3782.073,3788.339
20180614,3774.64,3808.162,3759.248,3773.365
20180615,3763.041,3780.337,3737.428,3753.434
20180619,3702.668,3712.816,3583.021,3621.117
20180620,3602.551,3649.336,3578.174,3635.444
20180621,3633.556,3673.563,3589.49,3592.965
20180622,3567.894,3609.075,3542.456,3608.905
20180625,3625.798,3631.025,3559.034,3560.478
20180626,3521.588,3541.782,3478.213,3531.111
20180627,3525.132,3537.657,3441.785,3459.262
20180628,3434.944,3477.057,3416.948,3423.526
20180629,3431.962,3512.383,3425.216,3510.985
20180702,3504.457,3506.9,3383.501,3407.964
20180703,3410.477,3422.04,3319.289,3409.28
20180704,3398.779,3418.331,3359.086,3363.747
20180705,3365.555,3398.485,3330.711,3342.438
20180706,3347.062,3396.246,3295.73,3365.123
20180709,3378.906,3459.315,3378.906,3459.184
20180710,3464.906,3474.14,3437.271,3467.515
20180711,3398.927,3427.57,3375.144,3407.53
20180712,3403.33,3499.097,3403.33,3481.056
20180713,3488.497,3499.764,3474.912,3492.69
20180716,3488.967,3506.235,3459.731,3472.086
20180717,3466.424,3467.185,3420.971,3449.377
20180718,3456.606,3479.264,3430.156,3431.323
20180719,3444.803,3466.506,3417.963,3428.343
20180720,3426.456,3505.928,3398.953,3492.894
20180723,3471.856,3527.534,3464.648,3525.75
20180724,3530.664,3596.513,3530.664,3581.706
20180725,3589.506,3589.984,3566.314,3577.752
20180726,3583.317,3593.923,3528.644,3536.246
20180727,3533.771,3545.406,3512.703,3521.227
20180730,3520.854,3550.902,3489.549,3515.079
20180731,3510.474,3528.154,3493.155,3517.657
20180801,3530.03,3543.606,3446.776,3447.388
20180802,3434.352,3434.352,3322.096,3370.958
20180803,3366.664,3381.342,3315.201,3315.284
20180806,3312.815,3344.246,3257.686,3273.273
20180807,3284.979,3368.962,3263.499,3368.869
20180808,3362.148,3368.16,3311.769,3314.508
20180809,3303.477,3408.391,3299.616,3397.53
20180810,3398.414,3424.041,3380.573,3405.019
20180813,3369.981,3396.188,3336.696,3390.344
20180814,3386.483,3391.729,3356.614,3372.914
20180815,3371.959,3372.137,3288.709,3291.976
20180816,3251.856,3315.203,3231.556,3276.728
20180817,3305.895,3311.573,3224.1,3229.62
20180820,3238.215,3267.25,3209.012,3267.25
20180821,3271.84,3331.708,3270.03,3326.649
20180822,3328.969,3328.969,3299.394,3307.954
20180823,3308.459,3336.112,3285.814,3320.026
20180824,3308.478,3353.044,3291.865,3325.335
20180827,3339.389,3406.573,3339.265,3406.573
20180828,3408.15,3416.593,3388.814,3400.171
20180829,3393.053,3398.714,3377.123,3386.574
20180830,3385.805,3402.563,3349.469,3351.094
20180831,3333.38,3356.576,3310.873,3334.504
20180903,3320.69,3325.607,3291.784,3321.825
20180904,3324.186,3370.963,3307.959,3363.898
20180905,3349.698,3354.199,3298.141,3298.141
20180906,3286.664,3311.497,3253.755,3262.881
20180907,3273.891,3316.615,3253.725,3277.644
20180910,3271.382,3277.884,3227.848,3230.068
20180911,3229.705,3245.617,3209.112,3224.212
20180912,3216.991,3225.601,3194.979,3202.025
20180913,3239.685,3249.593,3191.398,3236.566
20180914,3242.831,3254.104,3227.944,3242.09
20180917,3224.927,3230.788,3200.51,3204.922
20180918,3193.642,3270.107,3193.642,3269.432
20180919,3261.997,3335.991,3258.31,3312.482
20180920,3314.876,3332.309,3303.073,3310.126
20180921,3320.696,3410.486,3307.767,3410.486
20180925,3375.972,3394.377,3367.025,3379.804
20180926,3388.558,3448.26,3383.235,3417.241
20180927,3415.953,3423.71,3394.732,3403.59
20180928,3409.96,3444.988,3404.697,3438.865
20181008,3361.559,3364.464,3285.253,3290.899
20181009,3290.171,3309.798,3276.132,3288.691
20181010,3295.429,3315.731,3256.581,3281.598
20181011,3179.541,3209.52,3099.04,3124.114
20181012,3123.372,3184.122,3094.966,3170.726
20181015,3173.847,3183.13,3120.231,3126.452
20181016,3128.576,3166.092,3089.367,3100.974
20181017,3140.684,3149.134,3062.554,3118.246
20181018,3097.79,3097.79,3043.382,3044.392
20181019,3017.749,3137.747,3009.498,3134.945
20181022,3159.561,3297.38,3159.561,3270.273
20181023,3273.127,3276.021,3163.57,3183.426
20181024,3169.457,3245.397,3164.293,3188.202
20181025,3107.84,3197.321,3099.889,3194.308
20181026,3204.285,3218.102,3151.924,3173.635
20181029,3157.488,3158.811,3062.58,3076.889
20181030,3061.93,3146.628,3050.771,3110.26
20181031,3116.658,3168.919,3106.028,3153.823
20181101,3185.202,3217.803,3173.099,3177.034
20181102,3258.609,3290.245,3222.435,3290.245
20181105,3269.47,3279.878,3230.363,3262.835
20181106,3254.978,3254.978,3213.895,3243.15
20181107,3243.878,3270.5,3218.422,3221.91
20181108,3251.728,3253.573,3207.708,3212.774
20181109,3193.304,3193.304,3166.311,3167.444
20181112,3160.247,3206.513,3152.44,3205.141
20181113,3164.922,3254.768,3161.098,3237.382
20181114,3233.641,3239.245,3200.229,3204.943
20181115,3201.281,3242.384,3198.781,3242.372
20181116,3242.879,3282.39,3223.722,3257.673
20181119,3258.792,3294.603,3251.066,3294.603
20181120,3268.077,3278.785,3213.683,3218.408
20181121,3187.102,3230.258,3185.239,3226.492
20181122,3232.973,3235.452,3199.698,3214.427
20181123,3208.593,3212.195,3139.386,3143.475
20181126,3148.672,3169.442,3131.636,3141.243
20181127,3152.774,3162.012,3126.289,3137.241
20181128,3137.748,3179.411,3126.618,3178.933
20181129,3198.826,3204.856,3137.654,3137.654
20181130,3136.196,3175.154,3132.423,3172.69
20181203,3260.686,3273.64,3228.361,3260.95
20181204,3256.228,3267.94,3243.695,3267.709
20181205,3224.256,3266.904,3219.979,3252.004
20181206,3218.113,3223.522,3179.895,3181.673
20181207,3187.492,3193.819,3176.706,3181.565
20181210,3153.523,3170.152,3134.385,3144.763
20181211,3148.226,3161.956,3143.607,3159.816
20181212,3181.566,3182.211,3160.278,3170.609
20181213,3178.891,3234.082,3169.423,3219.692
20181214,3207.348,3210.722,3165.911,3165.911
20181217,3158.284,3167.512,3134.365,3161.197
20181218,3139.949,3165.002,3114.468,3128.427
20181219,3133.742,3137.01,3086.758,3091.126
20181220,3083.544,3097.72,3044.293,3067.417
20181221,3055.326,3057.401,3007.61,3029.395
20181224,3015.497,3040.352,3007.329,3038.198
20181225,3006.879,3030.142,2964.875,3017.282
20181226,3012.869,3029.061,2996.483,3002.033
20181227,3042.949,3047.235,2990.506,2990.506
20181228,2994.795,3024.352,2984.818,3010.654
20190102,3017.067,3018.776,2958.488,2969.535
20190103,2963.019,3000.441,2953.255,2964.842
20190104,2940.192,3036.815,2935.829,3035.874
20190107,3055.153,3061.749,3035.912,3054.303
20190108,3049.875,3055.51,3038.534,3047.704
20190109,3065.231,3117.961,3062.847,3078.476
20190110,3077.482,3092.541,3062.572,3072.686
20190111,3082.262,3102.833,3071.026,3094.778
20190114,3092.498,3097.406,3064.383,3067.785
20190115,3071.519,3129.371,3064.671,3127.99
20190116,3126.135,3135.012,3117.293,3128.652
20190117,3132.628,3141.71,3110.061,3111.417
20190118,3124.503,3171.686,3120.346,3168.174
20190121,3170.877,3199.213,3170.877,3185.636
20190122,3181.949,3181.949,3135.338,3143.317
20190123,3136.096,3157.627,3131.867,3141.053
20190124,3146.605,3165.63,3125.301,3158.782
20190125,3165.181,3203.175,3164.408,3184.47
20190128,3203.119,3228.868,3174.724,3183.778
20190129,3177.261,3200.99,3148.235,3193.97
20190130,3181.655,3202.896,3167.893,3168.483
20190131,3182.699,3216.067,3178.01,3201.633
20190201,3225.733,3247.496,3207.717,3247.397
20190211,3239.808,3307.064,3239.808,3306.472
20190212,3306.352,3335.361,3298.634,3330.335
20190213,3337.779,3405.577,3329.144,3397.028
20190214,3392.855,3415.399,3381.982,3402.14
20190215,3391.242,3395.029,3335.87,3338.705
20190218,3366.423,3445.745,3366.423,3445.745
20190219,3454.722,3480.794,3419.073,3439.608
20190220,3449.932,3463.773,3421.505,3451.927
20190221,3450.141,3500.252,3431.631,3442.706
20190222,3439.378,3520.118,3417.978,3520.118
20190225,3575.853,3729.483,3574.689,3729.483
20190226,3734.706,3762.113,3679.271,3684.693
20190227,3682.812,3737.632,3638.333,3678.392
20190228,3675.264,3695.465,3650.054,3669.37
20190301,3699.216,3749.714,3668.765,3749.714
20190304,3783.037,3886.58,3764.776,3794.104
20190305,3785.376,3816.162,3770.786,3816.013
20190306,3822.859,3855.156,3787.523,3848.09
20190307,3841.146,3845.182,3778.8,3808.85
20190308,3721.402,3774.543,3656.192,3657.579
20190311,3663.977,3731.909,3650.813,3729.955
20190312,3758.315,3804.72,3723.678,3755.352
20190313,3758.713,3763.093,3708.814,3724.194
20190314,3710.293,3747.819,3673.851,3698.486
20190315,3713.936,3782.236,3713.936,3745.005
20190318,3753.644,3851.748,3733.678,3851.748
20190319,3856.588,3868.335,3815.219,3833.963
20190320,3825.336,3855.146,3790.512,3835.44
20190321,3840.278,3864.07,3823.466,3836.891
20190322,3838.126,3845.581,3786.592,3833.801
20190325,3776.443,3807.179,3741.606,3742.825
20190326,3766.529,3770.843,3687.547,3700.439
20190327,3724.406,3750.264,3703.451,3743.388
20190328,3731.061,3755.716,3710.081,3728.395
20190329,3739.774,3876.379,3739.774,3872.341
20190401,3901.17,3982.909,3901.17,3973.928
20190402,3986.344,3988.097,3956.506,3971.285
20190403,3947.87,4026.497,3939.784,4022.157
20190404,4039.742,4072.114,4021.706,4062.231
20190408,4097.103,4122.603,4017.489,4057.229
20190409,4063.814,4084.243,4038.282,4075.43
20190410,4062.443,4115.378,4035.474,4085.847
20190411,4083.462,4097.125,3990.239,3997.578
20190412,3986.782,4006.934,3961.464,3988.617
20190415,4056.492,4085.388,3974.226,3975.524
20190416,3958.096,4085.789,3943.488,4085.789
20190417,4080.717,4106.616,4057.503,4087.24
20190418,4085.115,4094.053,4056.236,4072.075
20190419,4076.295,4120.636,4046.204,4120.608
20190422,4125.972,4126.091,4015.475,4025.611
20190423,4021.628,4061.086,4005.283,4019.005
20190424,4033.629,4044.338,3967.806,4030.089
20190425,4013.603,4022.563,3938.325,3941.816
20190426,3921.891,3943.833,3887.253,3889.275
20190429,3896.582,3953.229,3875.452,3900.334
20190430,3887.18,3923.108,3885.147,3913.211
20190506,3775.077,3791.612,3647.14,3684.617
20190507,3702.266,3738.177,3671.834,3720.668
20190508,3648.549,3722.932,3642.498,3667.457
20190509,3637.346,3656.897,3584.823,3599.7
20190510,3643.056,3732.924,3589.291,3730.451
20190513,3675.76,3702.901,3658,3668.726
20190514,3630.439,3683.262,3630.439,3645.15
20190515,3674.993,3741.041,3674.993,3727.092
20190516,3720.039,3745.14,3707.903,3743.963
20190517,3744.875,3745.356,3637.583,3648.761
20190520,3635.736,3644.5,3583.832,3617.792
20190521,3619.437,3690.088,3610.682,3666.776
20190522,3663.153,3679.273,3634.748,3649.38
20190523,3629.528,3631.474,3578.113,3583.965
20190524,3584.902,3623.39,3580.785,3593.914
20190527,3592.603,3648.027,3556.257,3637.197
20190528,3633.018,3683.231,3627.788,3672.26
20190529,3642.541,3693.227,3637.348,3663.909
20190530,3648.849,3650.972,3612.625,3641.183
20190531,3640.996,3668.18,3627.545,3629.789
20190603,3640.613,3672.814,3613.127,3632.013
20190604,3632.56,3636.128,3584.461,3598.467
20190605,3627.795,3634.454,3593.952,3597.105
20190606,3601.036,3601.036,3557.017,3564.678
20190610,3578.008,3623.73,3568.279,3610.744
20190611,3617.524,3723.142,3617.524,3719.276
20190612,3706.863,3711.879,3683.939,3691.096
20190613,3689.583,3697.592,3654.274,3685.393
20190614,3690.476,3709.652,3650.91,3654.88
20190617,3654.443,3683.774,3645.498,3654.825
20190618,3661.13,3675.645,3638.78,3667.619
20190619,3761.338,3771.347,3715.133,3715.938
20190620,3718.942,3845.791,3717.186,3828.518
20190621,3832.732,3856.086,3817.307,3833.938
20190624,3836.305,3853.545,3819.769,3841.266
20190625,3837.426,3838.058,3755.01,3801.31
20190626,3779.512,3809.758,3771.716,3794.331
20190627,3807.538,3854.08,3805.833,3834.817
20190628,3832.06,3835.233,3803.055,3825.587
20190701,3899.331,3936.668,3886.909,3935.812
20190702,3931.049,3942.426,3918.938,3937.169
20190703,3927.436,3927.436,3878.84,3893.534
20190704,3895.198,3906.889,3854.693,3873.102
20190705,3875.374,3900.309,3857.928,3893.202
20190708,3875.755,3875.755,3775.026,3802.79
20190709,3798.095,3811.099,3774.764,3793.13
20190710,3807.95,3810.396,3774.23,3786.739
20190711,3806.186,3830.739,3774.414,3785.221
20190712,3783.073,3820.235,3774.522,3808.731
20190715,3792.641,3844.868,3745.855,3824.188
20190716,3819.247,3828.326,3799.867,3806.845
20190717,3800.106,3820.271,3787.897,3804.638
20190718,3793.189,3793.392,3767.996,3768.402
20190719,3787.508,3828.151,3787.508,3807.955
20190722,3813.502,3816.539,3765.443,3781.683
20190723,3783.541,3792.965,3768.761,3789.914
20190724,3803.587,3840.058,3803.574,3819.832
20190725,3821.39,3851.066,3812.953,3851.066
20190726,3835.228,3863.588,3832.522,3858.569
20190729,3857.939,3862.747,3842.426,3854.27
20190730,3861.57,3890.73,3861.57,3870.318
20190731,3856.745,3856.745,3830.091,3835.359
20190801,3819.324,3831.264,3791.546,3803.469
20190802,3729.131,3754.533,3720.058,3747.438
20190805,3724.41,3739.503,3675.688,3675.688
20190806,3609.112,3649.895,3575.863,3636.329
20190807,3654.632,3659.078,3621.431,3621.431
20190808,3651.357,3675.46,3646.939,3669.294
20190809,3686.749,3689.177,3628.116,3633.53
20190812,3647.866,3699.105,3643.316,3699.105
20190813,3675.587,3686.43,3658.013,3665.751
20190814,3712.066,3717.558,3680.609,3682.401
20190815,3618.009,3694.298,3612.111,3694.001
20190816,3697.941,3738.096,3687.075,3710.539
20190819,3736.034,3791.095,3720.689,3791.095
20190820,3786.026,3799.898,3778.731,3787.732
20190821,3778.309,3792.595,3775.447,3781.758
20190822,3793.855,3797.329,3771.205,3793.506
20190823,3796.882,3829.361,3788.035,3820.864
20190826,3756.362,3778.867,3753.165,3765.91
20190827,3791.459,3848.236,3790.873,3816.946
20190828,3818.813,3822.588,3790.138,3802.584
20190829,3805.494,3808.595,3774.397,3790.187
20190830,3816.678,3828.97,3778.919,3799.586
20190902,3803.689,3855.777,3799.817,3848.32
20190903,3852.579,3856.681,3833.757,3853.611
20190904,3848.648,3886.001,3846.421,3886.001
20190905,3909.209,3970.004,3909.209,3925.323
20190906,3946.685,3948.54,3922.336,3948.508
20190909,3980.958,3985.239,3954.876,3972.948
20190910,3976.87,3976.923,3938.744,3959.265
20190911,3969.676,3971.224,3922.953,3930.1
20190912,3944.692,3975.931,3933.437,3972.38
20190916,3981.362,3982.204,3943.373,3957.715
20190917,3947.158,3947.158,3879.485,3891.221
20190918,3902.995,3923.146,3902.511,3910.084
20190919,3923.963,3924.382,3897.067,3924.382
20190920,3933.459,3942.224,3921.412,3935.651
20190923,3925.186,3925.186,3868.214,3890.662
20190924,3895.866,3927.012,3886.14,3901.076
20190925,3887.555,3889.839,3867.228,3870.984
20190926,3884.702,3890.745,3840.247,3841.139
